,id,name,lat,lng,category,source,number_of_votes,reviews_per_day
176,ChIJH3nBqic9rjsRIlUAw-f5kHU,Savi Sagar (Pure Veg),13.040122032165527,77.5188980102539,restaurant,gmaps_v2,3573,2.2102321338826868e-05
177,18688104,Nando's,13.0113175808,77.555010505,restaurant,zomato,6373,2.192242426994337e-05
178,ChIJR2UarWE9rjsRfjN9VwgTyUs,Sri Guru Darshan Sweets And Chats,13.0303955078125,77.5595932006836,restaurant,gmaps_v2,1827,2.1916853527736503e-05
179,ChIJ42tcHZY9rjsR-h8bhiSZwHo,Kushal's Fashion Jewellery,12.993565559387209,77.53898620605469,jewelry_store,gmaps_v2,896,2.179969843426099e-05
180,ChIJERJ4i4wXrjsRELyqYLI2Q7c,Mahaveer Gift & Home Gallery,12.999629020690918,77.57063293457031,home_decor,gmaps_v2,520,2.17873677763406e-05
181,ChIJQ3TL_Gc9rjsRViYNQR-WP3A,TKS Iyengars Restaurant,12.991666793823242,77.53694152832031,restaurant,gmaps_v2,2911,2.168995685702913e-05
182,51039,Truffles,13.0281946411,77.5731197745,restaurant,zomato,6258,2.1526836824306546e-05
183,19175286,Potful - Claypot Biryanis,13.0353921782,77.5674140453,restaurant,zomato,6191,2.12963641385877e-05
184,19476422,Kadak Biryanis & Grill,13.02926,77.56132,restaurant,zomato,6171,2.1227566321955207e-05
185,19824709,Leon's Burgers & Wings,12.9974135427,77.547723949,restaurant,zomato,6150,2.115532861449109e-05
186,ChIJYTZqxO09rjsRNghCRQUplz4,1947 Restaurant,12.983565330505373,77.54876708984375,restaurant,gmaps_v2,4796,2.1109018817286238e-05
187,ChIJ4bDsu3QXrjsRlRh3r-aHSGo,California Burrito Mexican Grill @ Sadashivanagar,13.005186080932615,77.57861328125,restaurant,gmaps_v2,90,2.0873006540904484e-05
188,ChIJd_MrqQk9rjsRoSsgxcZSM-0,McDonald's,12.988658905029297,77.53741455078125,restaurant,gmaps_v2,4823,2.0826799948628667e-05
189,ChIJVclKFW8XrjsR4jaor_D48Vw,The LightHouse Restaurant,13.02814483642578,77.57213592529297,restaurant,gmaps_v2,3125,2.0753187842396056e-05
190,19265757,Sardarji Londonwaley,12.9855865591,77.5490435958,restaurant,zomato,5976,2.055678760978841e-05
191,ChIJm8ZSvGg9rjsRHpI3UEFnTk4,Cafe kannadathi,12.972200393676758,77.53895568847656,coffee_shop,gmaps_v2,40,2.054671732802269e-05
192,ChIJAbUUDI89rjsRBJo0nkxADK8,Shree Sai Dosa Center,12.997451782226562,77.55377197265625,restaurant,gmaps_v2,3256,2.050016111766677e-05
193,50948,Swathi,12.9978983449,77.5501781702,restaurant,zomato,5959,2.04983094656508e-05
194,ChIJV1Uxuy8WrjsRPO0s85VYiqQ,Tanishq Jewellery - Bangalore - Malleswaram,12.991432189941406,77.57128143310547,jewelry_store,gmaps_v2,2909,2.0454783744242327e-05
195,ChIJ-zXh6y8WrjsRooiiXVMuhQs,Shuchi Ruchi Veg,13.001180648803713,77.57237243652344,restaurant,gmaps_v2,4484,2.032488807792605e-05
196,51310,Food Zone,12.9880103493,77.5379684195,restaurant,zomato,5895,2.0278156452426824e-05
197,ChIJeRiDtF49rjsROryabg3tHPk,New Agarwal Bhavan,13.030433654785156,77.5602035522461,restaurant,gmaps_v2,4532,2.02680902152731e-05
198,ChIJo9_ZwCAXrjsR1eHmtSpaAnI,Chaayos Cafe Mantri mall,12.991988182067873,77.57083892822266,coffee_shop,gmaps_v2,211,2.0232462362585863e-05
199,ChIJBVhp5_o9rjsRZBsPC-8CqP0,Domino's Pizza,12.973528861999512,77.5517578125,restaurant,gmaps_v2,4111,2.0211386322193325e-05
200,ChIJ57wCQY49rjsR1Rr26UAuA2w,Sri Maruthi Hotel,12.994950294494627,77.55210876464844,restaurant,gmaps_v2,3504,1.991615175068629e-05
201,ChIJj32hHqg9rjsRuwW-eMpt1nY,Sri Krishna Bhavan Laggere,13.008848190307615,77.52645874023438,restaurant,gmaps_v2,3351,1.980549818715269e-05
202,ChIJOY55h5o9rjsRS4IfDatxyxo,Costume bank,12.986288070678713,77.55412292480469,jewelry_store,gmaps_v2,1057,1.977699557088852e-05
203,ChIJx5cV9zMWrjsRhBg0619cyH4,Mint Masala,13.006962776184082,77.57891082763672,restaurant,gmaps_v2,3913,1.973165334685097e-05
204,ChIJvzM0HHA9rjsRIPH9cBs24AM,Hotel NGT Nonveg,12.972601890563965,77.53884887695312,restaurant,gmaps_v2,522,1.960481205745517e-05
205,ChIJ4048brYXrjsRc1DdDMy0YDM,Swa Diamonds Bengaluru,12.98161506652832,77.56318664550781,jewelry_store,gmaps_v2,32,1.955496564742519e-05
206,ChIJOatuti0WrjsRwdj9oZrG5D4,Malleshwaram Dose Corner,13.007076263427734,77.57096862792969,restaurant,gmaps_v2,3282,1.9408908607441145e-05
207,ChIJ5XtxoG89rjsRW7KIr7REqeU,KFC,13.024654388427734,77.54855346679688,restaurant,gmaps_v2,4111,1.9363852828482128e-05
208,ChIJSVqQ-HUXrjsR8yzlpz5a6jw,KFC,12.991817474365234,77.57118225097656,restaurant,gmaps_v2,4172,1.929027026787592e-05
209,ChIJuXkfsCc9rjsR_D9j4W5-NLo,KFC,13.040590286254885,77.518310546875,restaurant,gmaps_v2,3676,1.9122112054546663e-05
210,18939790,Vijayalakshmi Veg,13.0009097162,77.5693432242,restaurant,zomato,5555,1.910859356967447e-05
211,ChIJNTptIjkWrjsRHAmI3yRH5qc,Gullu's Chaats,12.992464065551758,77.57816314697266,restaurant,gmaps_v2,4782,1.9077828896633684e-05
212,ChIJEzJXCdg9rjsRk4P28JliJes,Raj Benne Dose,13.00924301147461,77.53663635253906,restaurant,gmaps_v2,165,1.9046354787416707e-05
213,ChIJG8tsv3g9rjsRR9CQ8jawkfI,Empire Restaurant - Orion Mall,13.01173496246338,77.55477905273438,restaurant,gmaps_v2,3316,1.897859925987126e-05
214,18541087,Shahi Taj,13.0434593118,77.5116502494,restaurant,zomato,5494,1.8898760228945376e-05
215,ChIJt0lw4WE9rjsRtraHplE4spc,Udupi Garden,13.028868675231934,77.56178283691406,restaurant,gmaps_v2,3687,1.8864564334194183e-05
216,ChIJY452-fEXrjsRM_Vgxkg-PJc,Dindigul Thalappakatti Restaurant,13.031424522399902,77.57007598876953,restaurant,gmaps_v2,1195,1.8662798756073702e-05
217,ChIJM8wMmSUWrjsRFedJCH71RW4,Iyer Mess,12.998804092407228,77.5700912475586,restaurant,gmaps_v2,3947,1.864393801046962e-05
218,ChIJARvbhz89rjsRwCiv29rWdl0,The Walkin 'Wardrobe,13.024553298950195,77.55723571777344,clothing_store,gmaps_v2,30,1.8613320064104275e-05
219,ChIJoRt-4GE9rjsRxlufDZNyu2s,Chandrappa Hotel,13.02924346923828,77.56175231933594,restaurant,gmaps_v2,4009,1.849437125264088e-05
220,ChIJaa5AQcYXrjsRJJnnxoQP32s,Reliance SMART Bazaar,12.997100830078123,77.57374572753906,supermarket,gmaps_v2,580,1.8486366878142204e-05
221,ChIJ-ZD1ybAXrjsRwZqDo5JWRVA,"Isha's- Jockey , Enamor, Amante and Speedo",13.0279541015625,77.5723876953125,clothing_store,gmaps_v2,184,1.8376586391278872e-05
222,19154908,TKS Iyengars,12.9916784963,77.5368690491,restaurant,zomato,5326,1.8320858569232447e-05
223,ChIJJQtHaYAXrjsRgmsCioLrhxE,Restaurant1179,12.993618965148926,77.5809097290039,restaurant,gmaps_v2,1029,1.8214556429173752e-05
224,ChIJj6Qhx789rjsRFkdNaprir5E,"Shanthi Sagar, Basaveshwara nagar",12.988896369934082,77.53787994384766,restaurant,gmaps_v2,3700,1.814674502692744e-05
225,ChIJtxy6kIAXrjsRHu1hTEBEii0,IDC Kitchen,13.027929306030272,77.57295989990234,restaurant,gmaps_v2,1564,1.7934268772102425e-05
226,ChIJtVLrmdIXrjsR7HKHRy40nqU,New BEL Road SOCIAL,13.03674602508545,77.56597900390625,restaurant,gmaps_v2,441,1.791928350171568e-05
227,ChIJ02FpnOEXrjsRS3GiiKa-APc,Akshaya Deluxe,13.03740692138672,77.56542205810547,restaurant,gmaps_v2,3887,1.7789730800777432e-05
228,ChIJH5hwJsU9rjsRZ9BUenLEVAc,Swathi Greenland,12.97793960571289,77.54263305664062,restaurant,gmaps_v2,3877,1.7751311804543597e-05
229,56680,Bombay Vada Pav Corner,12.990413534,77.5745520741,restaurant,zomato,5149,1.7711997892034897e-05
230,ChIJRUa3vSUWrjsR-pv3UihhGeo,By 2 Coffee-Temple Meals,12.998320579528809,77.56958770751953,restaurant,gmaps_v2,3842,1.7708686429652906e-05
231,ChIJY5DDvOwXrjsRqoEfkYKD-po,Third Wave Coffee,13.006806373596191,77.56898498535156,coffee_shop,gmaps_v2,588,1.768347180925284e-05
232,ChIJcwdoyzgXrjsR9eJuIToiThk,Smoky Docky Bel road,13.028056144714355,77.5727310180664,restaurant,gmaps_v2,788,1.760937809330347e-05
233,ChIJz-Z9HPYXrjsRPG0daJR5_SM,The Goofy's Cafe,13.02869987487793,77.57179260253906,restaurant,gmaps_v2,63,1.747949558060087e-05
234,ChIJx16fj3o9rjsREDa02BJgz7U,HOTEL AASARE,13.01919651031494,77.55099487304688,restaurant,gmaps_v2,2446,1.7450887754698506e-05
235,18418561,Absolute Chinese,13.0070434183,77.5547198206,restaurant,zomato,5070,1.744024651633656e-05
236,ChIJ22zCRjUXrjsR2mhekUw2jxo,Chaayos Cafe Lulu Mall,12.98145866394043,77.56327819824219,coffee_shop,gmaps_v2,251,1.7310652837822906e-05
237,ChIJI1WYDD0WrjsRRws2KRDujNY,Chikkanna Tiffin Room,12.99061679840088,77.57585144042969,restaurant,gmaps_v2,3354,1.7289018318147905e-05
238,ChIJn4J9d9c8rjsRu5uAAqOo5Fc,New Agarwal Bhavan,13.041831970214844,77.51543426513672,restaurant,gmaps_v2,3796,1.7251398407398707e-05
239,ChIJyRSTjSUWrjsRRn-tfe-e5Gs,Sai Shakti Vegetarian,12.999273300170898,77.56810760498047,restaurant,gmaps_v2,3790,1.722432611482883e-05
240,ChIJcd3DP5A9rjsRq8xSGQQS9qg,Jockey Exclusive Store,12.997743606567385,77.5493392944336,clothing_store,gmaps_v2,829,1.7022671858040855e-05
241,ChIJ4zF0lOc9rjsRNfaJAGw9Kvg,Shyamji's Chole Bhature - Rajajinagar,12.987220764160156,77.55094909667969,restaurant,gmaps_v2,816,1.700956291801887e-05
242,ChIJ64Z9NH89rjsRz9DNneLG498,Nando's Orion,13.011646270751951,77.55540466308594,restaurant,gmaps_v2,2861,1.6990611086895744e-05
243,ChIJU-Z9rmE9rjsR_i85IdrDr7U,Amma's Pastries,13.030057907104492,77.55968475341797,restaurant,gmaps_v2,3705,1.6943719653906715e-05
244,ChIJq3wmWy4WrjsRr1kGgrI1xuM,Home Centre,12.99162769317627,77.57117462158203,home_decor,gmaps_v2,3971,1.6828367459095604e-05
245,ChIJGTHhXlYXrjsR1Z_hrBIRT5o,Shyamji's Chole Bhature - Malleshwaram,13.001079559326172,77.57205200195312,restaurant,gmaps_v2,289,1.6748827683482393e-05
246,ChIJeQfyntwXrjsRl-wJmINrw0k,Leon's Burgers & Wings - New BEL Road,13.02843952178955,77.57180786132812,restaurant,gmaps_v2,2948,1.6658347852409524e-05
247,ChIJMa40XPI9rjsR0y6qdbFvet4,Adyar Ananda Bhavan - A2B,12.98430347442627,77.55392456054688,restaurant,gmaps_v2,3381,1.660119897188053e-05
248,ChIJL-ENcCUWrjsR-Ai7qF8DRWg,Hotel Janatha,12.999115943908691,77.5711441040039,restaurant,gmaps_v2,3325,1.6573095137665722e-05
249,ChIJeay0qic9rjsRvimlcztvpZc,Grill Biryanis,13.040061950683594,77.5189437866211,restaurant,gmaps_v2,3202,1.6461419617096377e-05
250,ChIJeXWlTmA9rjsRwayijh__N44,Domino's Pizza,13.030725479125977,77.56027221679688,restaurant,gmaps_v2,3385,1.6447127078034985e-05
251,ChIJdRpsTO4XrjsRlvx8homxnRg,Nykaa Luxe,12.97907543182373,77.56269073486328,clothing_store,gmaps_v2,153,1.6248856871678742e-05
252,ChIJ9XDJFi8WrjsRIobRBqt4n9Q,Nalli Silk Sarees at Malleshwaram,13.006868362426758,77.57138061523438,clothing_store,gmaps_v2,2080,1.624800022659711e-05
253,ChIJb4DkRyoWrjsRBpez9WqmJJA,Sri Sai Ram Chats and Juice(since 2002),13.005456924438477,77.57237243652344,restaurant,gmaps_v2,3654,1.612818643738606e-05
254,ChIJbbBa2HA9rjsRiFI1ridaJdA,Dakshin Delicacy,13.031956672668455,77.53380584716797,restaurant,gmaps_v2,2321,1.610632087045747e-05
255,ChIJowdSZSUWrjsRW3pYEjBY0Fk,"ASHA SWEET CENTER, 10th Cross Malleshwaram",13.00071907043457,77.57239532470703,restaurant,gmaps_v2,3924,1.6100834025254094e-05
256,ChIJq7ZtCvE9rjsR0mK1ZbQBhu8,Malgudi's Donne Biryani Mathikere,13.03007984161377,77.55950927734375,restaurant,gmaps_v2,2075,1.607769311587428e-05
257,ChIJsTrXTy4WrjsRq0hGoMTq-XM,Lifestyle Stores,12.991713523864746,77.57060241699219,clothing_store,gmaps_v2,3847,1.607769094668399e-05
258,ChIJ192RM_M9rjsRb0GLPfZKug8,FOOD CAMP VEG RESTAURANT & PARTY HALL,12.987605094909668,77.5544662475586,restaurant,gmaps_v2,3395,1.5985617671506583e-05
259,ChIJW26e-r4XrjsRBUbAqenMdZc,Papa Pho,13.034647941589355,77.5678939819336,restaurant,gmaps_v2,137,1.598033089549692e-05
260,53170,Polar Bear,13.0044819563,77.5707647949,restaurant,zomato,4632,1.5933574332084998e-05
261,61649,Punjab Mail,12.9984465231,77.5694226846,restaurant,zomato,4626,1.591293498709525e-05
262,51967,Halli Mane,12.9955390089,77.5717183203,restaurant,zomato,4624,1.5906055205432e-05
263,19260601,Sardarji Londonwaley,13.03131,77.56374,restaurant,zomato,4623,1.5902615314600376e-05
264,ChIJsepToHg9rjsRPW_X3tfJQqg,RmKV Wedding Silks at Doctor Rajkumar Road Nagapura Bengaluru,13.010174751281738,77.55481719970703,clothing_store,gmaps_v2,2556,1.5680371022608096e-05
265,18679515,Lassi Shop,13.002173645,77.5523272902,restaurant,zomato,4536,1.560334481224904e-05
266,ChIJO-HQRbkXrjsR9dghF3pguXo,Bengalore Cafe,12.98711109161377,77.57846069335938,restaurant,gmaps_v2,699,1.549555036071602e-05
267,18856915,UBQ By Barbeque Nation,12.9832921204,77.5601382181,restaurant,zomato,4504,1.5493268305637052e-05
268,19291884,Mandya Nati Style,12.96906077,77.5443373248,restaurant,zomato,4491,1.5448549724825934e-05
269,ChIJ0WXIKGfuDzkRNvvXgFiyrYA,Domino's Pizza - Mantri Square Mall,12.991718292236328,77.570556640625,restaurant,gmaps_v2,2813,1.542865868029638e-05
270,ChIJiV1TDb49rjsR2tRBBdu2xR0,Domino's Pizza,12.991820335388184,77.5376205444336,restaurant,gmaps_v2,3457,1.5414190696332476e-05
271,18418554,Polar Bear,12.9964808512,77.5514280796,restaurant,zomato,4475,1.539351147151994e-05
272,ChIJS1PVkgA9rjsR4bm49K-IlWk,YouMee Malleshwaram,13.011713981628418,77.55526733398438,restaurant,gmaps_v2,1938,1.5343596447008938e-05
273,ChIJTYzAXCoWrjsRhH5AYjDN_D4,Bun World,13.009057998657228,77.56279754638672,coffee_shop,gmaps_v2,2601,1.53061356895814e-05
274,19286677,Udupi Ruchi Grand,13.0219788189,77.5333134457,restaurant,zomato,4445,1.5290314746571204e-05
275,18581089,Punjab Grill,13.0108435849,77.554223612,restaurant,zomato,4445,1.5290314746571204e-05
276,ChIJJwLHqCMWrjsR0R135BQhnOw,Rajdhani,12.991809844970703,77.57018280029297,restaurant,gmaps_v2,3249,1.518204129652614e-05
277,ChIJK4NpjCUXrjsR8OEr3HIlIXA,Manyavar,12.98109245300293,77.56359100341797,clothing_store,gmaps_v2,653,1.5126660298643825e-05
278,ChIJt9gCZoI9rjsRLvvCt0_4pqY,Domino's Pizza,13.003817558288574,77.55349731445312,restaurant,gmaps_v2,4727,1.5112296914363417e-05
279,ChIJBzFXUfY9rjsRDTvfLINIZhQ,Shree Janani Veg,12.998261451721191,77.55084228515625,restaurant,gmaps_v2,866,1.508763844694052e-05
280,ChIJZ_OfsHg9rjsRs7jOTujsRjs,Hatti Kaapi,13.011311531066896,77.55573272705078,coffee_shop,gmaps_v2,1800,1.5044695282234303e-05
281,ChIJw3pgyJs9rjsRhNoiivQv0-U,The Delhi Ritual,13.002317428588867,77.55267333984375,restaurant,gmaps_v2,1012,1.4846019273917872e-05
282,ChIJucu8WOM9rjsR2RPnKyEjlcY,KFC,13.011770248413086,77.5553207397461,restaurant,gmaps_v2,982,1.4838388343107176e-05
283,18614340,California Burrito,13.0111640468,77.5543935969,restaurant,zomato,4304,1.480529013931214e-05
284,ChIJkceQ2OQ9rjsRIyez01xianQ,Max,12.97362995147705,77.55168914794922,clothing_store,gmaps_v2,2266,1.4700603270978944e-05
285,ChIJJ94t1oM9rjsR13XnZJfW118,Burger King,13.01085376739502,77.55491638183594,restaurant,gmaps_v2,1624,1.465303340258215e-05
286,18732665,Barbecue By Punjab Grill,12.9913008378,77.5704563409,restaurant,zomato,4225,1.4533538763613798e-05
287,ChIJceDHg2AXrjsRBNYfzlZkMu4,Starbucks Coffee,12.981637001037598,77.563720703125,coffee_shop,gmaps_v2,306,1.4507989279449333e-05
288,ChIJfWxLMyA9rjsRZi-w5D57cFc,Crepito,12.997391700744627,77.54486846923828,restaurant,gmaps_v2,1365,1.4494983774591255e-05
289,ChIJF_rAstU_rjsREsu01_WjXao,Ride Adventure Bike Accessories Bangalore,12.96753215789795,77.54519653320312,shoe_store,gmaps_v2,517,1.4430367656460564e-05
290,ChIJe3GspHg9rjsRHzwgpzyJlDA,Starbucks,13.01118278503418,77.5551528930664,coffee_shop,gmaps_v2,2967,1.4428533915355847e-05
291,ChIJ0XdUYiMWrjsRvR1i9JWU0P0,Pizza Hut,12.99164867401123,77.5704345703125,restaurant,gmaps_v2,2468,1.4370624831099304e-05
292,ChIJD0huACMWrjsRWEEwZO6GCGI,Showoff,12.991311073303224,77.5707778930664,clothing_store,gmaps_v2,2015,1.4336698655742752e-05
293,ChIJf2d9dwwXrjsRmqXZLC4ddbQ,The Belgian Waffle Co.,13.00387477874756,77.5711441040039,restaurant,gmaps_v2,5,1.427384660182534e-05
294,ChIJMUVg6VQ9rjsRFp2N-JaL3c8,Apmc Market,13.015931129455566,77.54524993896484,supermarket,gmaps_v2,2461,1.4238166150118998e-05
295,ChIJpxVZZz0XrjsRrJi4ytC_B_I,Third Wave Coffee,13.008254051208496,77.57984161376953,coffee_shop,gmaps_v2,1946,1.4209132257493191e-05
296,ChIJj5EFv_8XrjsRwm3n_NxMdh4,Bhavani Koffee (Roastery),12.998908042907717,77.57052612304688,coffee_shop,gmaps_v2,195,1.4204406804304211e-05
297,ChIJszSXRyoWrjsRh7m8fjz5R94,Sri Sairam's Chats & Juice Centre,13.003750801086426,77.56539154052734,restaurant,gmaps_v2,2031,1.416931056397449e-05
298,ChIJDRPAZDkWrjsRa-bvwYCo9J4,Sagarfab International,12.996732711791992,77.5795669555664,clothing_store,gmaps_v2,936,1.4160249118721162e-05
299,ChIJQ8nRqGE9rjsRQ73Srv2-Qbo,New Swathi Grand Mathikere,13.02992057800293,77.55940246582031,restaurant,gmaps_v2,2535,1.4033596008112336e-05
300,ChIJ3yfg0vY9rjsRPfqcwWUdWNk,namma oora cafe,12.98607349395752,77.54541015625,restaurant,gmaps_v2,13,1.397198938558714e-05
301,ChIJLR2L7JMXrjsRDuqOjLK1D44,Pind Balluchi Mantri Square Mall Malleshwaram Bangalore,12.991962432861328,77.57048034667969,restaurant,gmaps_v2,387,1.3961942054909974e-05
302,ChIJH9vkT1EXrjsRHtHiOGSxhn4,Santa Banta Ke Parathey - Mathikere,13.03018856048584,77.5628433227539,restaurant,gmaps_v2,123,1.3955312140622348e-05
303,ChIJ9wB3_n0WrjsRVZLJfdrH9Xc,Hotel Moon Light,12.996585845947266,77.56890869140625,restaurant,gmaps_v2,2813,1.3805925390295792e-05
304,18487189,Cream Stone Ice Cream,13.027880081,77.5740897283,restaurant,zomato,3996,1.3745803763171772e-05
305,ChIJaWLliTQWrjsRAbz7DcVbl5o,Starbucks Coffee,13.009023666381836,77.5802230834961,coffee_shop,gmaps_v2,3204,1.370806352963537e-05
306,ChIJ2dnNaZM9rjsRnqh5mBFOwKo,South Spicy Bites,12.988910675048828,77.54572296142578,restaurant,gmaps_v2,2938,1.3677214697886854e-05
307,ChIJ3-QuEfM9rjsR1OJjMvnS-h0,New Shanti Sagar,12.98605251312256,77.5543441772461,restaurant,gmaps_v2,2944,1.3608399895773707e-05
308,19466150,Srinivasa Miltry Hotel,13.0415903523,77.5144705921,restaurant,zomato,3955,1.3604768239075164e-05
309,18989809,Antarastriya,12.9992844688,77.5493165106,restaurant,zomato,3931,1.3522210859116175e-05
310,ChIJUfeY__sXrjsRVpZsCfpt9ho,Scoops Of Mangalore,13.006793022155762,77.5643539428711,coffee_shop,gmaps_v2,45,1.3497798509063172e-05
311,ChIJj7N1-zMVrjsRmGLuPW5f_2E,The Coffee Cup,12.980789184570312,77.56326293945312,coffee_shop,gmaps_v2,110,1.3419114821509912e-05
312,ChIJM-Y6GuEXrjsR_llw_wl7SFs,Shanthi Sagar,13.036905288696287,77.56590270996094,restaurant,gmaps_v2,2908,1.3407296117765264e-05
313,ChIJJwodOrk9rjsRE85-hQJY0r8,Hanumanthu Palav Biryani Restaurants - Basaveshwaranagar,12.986978530883787,77.53721618652344,restaurant,gmaps_v2,1924,1.3397938415206193e-05
314,ChIJl6QcoIE9rjsRvio4CjlTwh0,Khandani Rajdhani,13.011388778686523,77.55500030517578,restaurant,gmaps_v2,1997,1.3267602031945545e-05
315,ChIJRz9gZSUWrjsRTd8z9bIbFjc,"ASHA SWEET CENTER, 8th cross Malleshwaram",13.000691413879396,77.57238006591797,restaurant,gmaps_v2,3050,1.326666455965935e-05
316,ChIJjXFkpr49rjsRtIlC_35H2Cg,ayodhya sagar,12.99241542816162,77.53397369384766,restaurant,gmaps_v2,2334,1.3201474920362273e-05
317,ChIJ-V2_kO89rjsRXNJX4_YssjI,Cafe 363,13.003437042236328,77.54983520507812,coffee_shop,gmaps_v2,140,1.3103377788726378e-05
318,18333139,Pot Biryani,13.0300179716,77.5628110394,restaurant,zomato,3800,1.3071585160173355e-05
319,ChIJ_Znegx0VrjsRZGyRfKozL_I,North Wind Restaurant,12.99816608428955,77.58151245117188,restaurant,gmaps_v2,2838,1.3019968057036085e-05
320,ChIJXZgbtyIWrjsR1Ac98wCit2k,Tasty Paradise - Veg and Non Veg Restaurant in Malleswaram,12.989962577819824,77.57272338867188,restaurant,gmaps_v2,1839,1.3001482798257038e-05
321,ChIJ2ZOJXjwWrjsRgw_LR_qOcQc,HVR VEG,12.99386978149414,77.57752227783203,restaurant,gmaps_v2,2255,1.2969748771307545e-05
322,ChIJoyqD6A4XrjsRAq5WKr8e2_s,Go Native Sadashivanagar,13.004435539245604,77.58162689208984,restaurant,gmaps_v2,1159,1.2840564253169796e-05
323,ChIJByMbvz8XrjsR0N0N5AGRObE,Eat Raja Juice Bar,13.00479221343994,77.57127380371094,restaurant,gmaps_v2,1651,1.2806197361806994e-05
324,ChIJXSc0AiMWrjsRYxkvaQV49l0,Starbucks,12.991591453552246,77.57097625732422,coffee_shop,gmaps_v2,2044,1.2763919322538122e-05
325,ChIJs8wwWdcXrjsRi4Ku3h5KT5w,Nesara Restaurant,13.016630172729492,77.56504821777344,restaurant,gmaps_v2,2794,1.2742652437924812e-05
326,59175,Aubree,13.0045959665,77.578615956,restaurant,zomato,3698,1.2720716295347651e-05
327,ChIJQ-bjmGAXrjsRpIysViTt1zc,CaratLane New BEL Road,13.030319213867188,77.57044219970703,jewelry_store,gmaps_v2,782,1.2718352729363376e-05
328,ChIJ5aHubbY9rjsRRAp9IDlkaxY,SHRI KRISHNA VAIBHAVA,12.988388061523438,77.5349349975586,restaurant,gmaps_v2,36,1.2655419982415996e-05
329,ChIJVU_-O9I9rjsRlg-Yhd5MbLM,Haldiram's,13.011649131774902,77.55513000488281,restaurant,gmaps_v2,125,1.258197787685666e-05
330,ChIJMdKmaCUWrjsRLwnIpxfg34s,Sri Venkateswara Garments Unit 4,12.999573707580566,77.57150268554688,clothing_store,gmaps_v2,2202,1.2427073970995244e-05
331,ChIJwfsoiYA9rjsR_mKZO5iK2tY,Frozen Coast,13.00759506225586,77.56089782714844,coffee_shop,gmaps_v2,2309,1.240315114382757e-05
332,55570,Have More,13.0271408793,77.5717857108,restaurant,zomato,3604,1.2397366557174942e-05
333,54663,Sattvam,13.0058324358,77.5808408484,restaurant,zomato,3585,1.2332008631374076e-05
334,ChIJC8guzZs9rjsRn38pBOIQTNY,Pizza Hut,12.997385025024414,77.54060363769531,restaurant,gmaps_v2,2600,1.2331609032899822e-05
335,50558,Kanti Sweets,12.9975847264,77.5467362255,restaurant,zomato,3559,1.2242571469751836e-05
336,ChIJa0ILduc9rjsR_qS3BmeMyQI,Hotel Prakruti,12.972304344177246,77.54084014892578,restaurant,gmaps_v2,2269,1.219080578561351e-05
337,ChIJado1u8AXrjsRBXYE6xMYoUQ,Hindustan Gold Company- Gold Buyers in RT Nagar,13.022320747375488,77.58466339111328,jewelry_store,gmaps_v2,2081,1.2184543857519086e-05
338,ChIJYajq0qc9rjsRzODwgG24faI,Sri Shivanandi Mushroom Donne Biriyani House,12.991118431091309,77.54142761230469,restaurant,gmaps_v2,160,1.2176170002467958e-05
339,ChIJ51KTU8E9rjsRfYSB1Rm-R9Q,Rajanna Military Hotel vijayanagar,12.98158359527588,77.53350830078125,restaurant,gmaps_v2,2150,1.2170144093826808e-05
340,ChIJ8TLdqO09rjsRG6Z1LkuKUIY,Naren Electrix Company,12.980668067932127,77.54629516601562,coffee_shop,gmaps_v2,777,1.2149744142337834e-05
341,ChIJ7S_SzxUWrjsRQKx41ijncvo,Sea Rock,12.986772537231444,77.57952880859375,restaurant,gmaps_v2,2584,1.208308437300777e-05
342,ChIJ60l58209rjsRTRq7HRAUhzA,Sri Raghavendra Vaibhava,13.028841972351074,77.56121826171875,restaurant,gmaps_v2,84,1.2052798143180354e-05
343,18821619,The Belgian Waffle Co.,13.0294450383,77.5709012523,restaurant,zomato,3494,1.201897856569624e-05
344,ChIJsaNvOekXrjsRKlsuKU75Mm0,M. S. Dose Corner,13.027873992919922,77.57170867919922,restaurant,gmaps_v2,319,1.2017354868684404e-05
