"id","name","lat","lng","cid","number_of_votes","place_url","source","category","created_at"
"ChIJXY5dei4WrjsRiQX9bSQrv-g","Avighna Collections","13.002374649047852","77.57794952392578","0x3bae162e7a5d8e5d:0xe8bf2b246dfd0589","7","https://www.google.com/maps/place/?q=place_id:ChIJXY5dei4WrjsRiQX9bSQrv-g","gmaps_v2","shoe_store","1687847039"
"ChIJpQu7ZHs9rjsRRjF_Wz8t8w8","City Bags N Footwear","13.019730567932129","77.5558090209961","0x3bae3d7b64bb0ba5:0xff32d3f5b7f3146","3","https://www.google.com/maps/place/?q=place_id:ChIJpQu7ZHs9rjsRRjF_Wz8t8w8","gmaps_v2","shoe_store","1687847039"
"ChIJoee72uM9rjsR-5gexqKyObY","Balaji Auto Consultants","12.96843147277832","77.54541778564453","0x3bae3de3dabbe7a1:0xb639b2a2c61e98fb","0","https://www.google.com/maps/place/?q=place_id:ChIJoee72uM9rjsR-5gexqKyObY","gmaps_v2","shoe_store","1687847039"
"ChIJ27aaFic9rjsRN8KikP4ouIM","A.G. Marketing Co.","13.038591384887695","77.51791381835938","0x3bae3d27169ab6db:0x83b828fe90a2c237","0","https://www.google.com/maps/place/?q=place_id:ChIJ27aaFic9rjsRN8KikP4ouIM","gmaps_v2","shoe_store","1687847039"
"ChIJHXnd8tc8rjsRb38kTHN_mEU","King Footwear","13.042068481445312","77.51470947265625","0x3bae3cd7f2dd791d:0x45987f734c247f6f","2","https://www.google.com/maps/place/?q=place_id:ChIJHXnd8tc8rjsRb38kTHN_mEU","gmaps_v2","shoe_store","1687847039"
"ChIJE7Gygag9rjsRTp-Gn4d6XaU","Fancy Footwear","13.006393432617188","77.52723693847656","0x3bae3da881b2b113:0xa55d7a879f869f4e","4","https://www.google.com/maps/place/?q=place_id:ChIJE7Gygag9rjsRTp-Gn4d6XaU","gmaps_v2","shoe_store","1687847039"
"ChIJa437WQk9rjsR33_loWlycxQ","Srs Shoe Centre","13.014345169067383","77.53295135498047","0x3bae3d0959fb8d6b:0x14737269a1e57fdf","0","https://www.google.com/maps/place/?q=place_id:ChIJa437WQk9rjsR33_loWlycxQ","gmaps_v2","shoe_store","1687847039"
"ChIJi7Ckdtc8rjsRdh3so3q_qXI","Anish Footwear","13.043475151062012","77.51315307617188","0x3bae3cd776a4b08b:0x72a9bf7aa3ec1d76","2","https://www.google.com/maps/place/?q=place_id:ChIJi7Ckdtc8rjsRdh3so3q_qXI","gmaps_v2","shoe_store","1687847039"
"ChIJL6SGEPA9rjsRlGG4JO7xFXA","MANJU NAIK Shop","13.0241060256958","77.55042266845703","0x3bae3df01086a42f:0x7015f1ee24b86194","0","https://www.google.com/maps/place/?q=place_id:ChIJL6SGEPA9rjsRlGG4JO7xFXA","gmaps_v2","shoe_store","1687847039"
"ChIJezSPBAw9rjsRL_hK5Dz2O8Y","Manjula Cycle works","13.015665054321289","77.53369140625","0x3bae3d0c048f347b:0xc63bf63ce44af82f","0","https://www.google.com/maps/place/?q=place_id:ChIJezSPBAw9rjsRL_hK5Dz2O8Y","gmaps_v2","shoe_store","1687847039"
"ChIJJchgyhgWrjsR2E3F6XV4qtM","Anjana Stores","12.986469268798828","77.5678939819336","0x3bae1618ca60c825:0xd3aa7875e9c54dd8","0","https://www.google.com/maps/place/?q=place_id:ChIJJchgyhgWrjsR2E3F6XV4qtM","gmaps_v2","shoe_store","1687847039"
"ChIJ-cG78CI9rjsRLh0Ny827vUI","Steps Footwear","12.985001564025879","77.55333709716797","0x3bae3d22f0bbc1f9:0x42bdbbcdcb0d1d2e","0","https://www.google.com/maps/place/?q=place_id:ChIJ-cG78CI9rjsRLh0Ny827vUI","gmaps_v2","shoe_store","1687847039"
"ChIJAYJNzI49rjsRsE7UI04vojY","Magik Sip","13.019716262817383","77.55533599853516","0x3bae3d8ecc4d8201:0x36a22f4e23d44eb0","4","https://www.google.com/maps/place/?q=place_id:ChIJAYJNzI49rjsRsE7UI04vojY","gmaps_v2","shoe_store","1687847039"
"ChIJc_GGGPE9rjsRx1RHBJ6EuoA","Auto Electricals Works","12.979913711547852","77.55474853515625","0x3bae3df11886f173:0x80ba849e044754c7","0","https://www.google.com/maps/place/?q=place_id:ChIJc_GGGPE9rjsRx1RHBJ6EuoA","gmaps_v2","shoe_store","1687847039"
"ChIJ1RXsiwc9rjsRKLlMnOI-il0","sri banashankari foot wear","13.009370803833008","77.52582550048828","0x3bae3d078bec15d5:0x5d8a3ee29c4cb928","0","https://www.google.com/maps/place/?q=place_id:ChIJ1RXsiwc9rjsRKLlMnOI-il0","gmaps_v2","shoe_store","1687847039"
"ChIJddsZik0XrjsRg4QjQTFw4hY","Sri Om Traders","12.989827156066895","77.57342529296875","0x3bae174d8a19db75:0x16e2703141238483","0","https://www.google.com/maps/place/?q=place_id:ChIJddsZik0XrjsRg4QjQTFw4hY","gmaps_v2","shoe_store","1687847039"
"ChIJVfax_3Q9rjsRoMJnWuHaVcM","Super King Earth Movers","13.012826919555664","77.54171752929688","0x3bae3d74ffb1f655:0xc355dae15a67c2a0","1","https://www.google.com/maps/place/?q=place_id:ChIJVfax_3Q9rjsRoMJnWuHaVcM","gmaps_v2","shoe_store","1687847039"
"ChIJJaI8PWs9rjsRyjuRqJFMqss","Komorebi Bikes","13.028769493103027","77.54035949707031","0x3bae3d6b3d3ca225:0xcbaa4c91a8913bca","0","https://www.google.com/maps/place/?q=place_id:ChIJJaI8PWs9rjsRyjuRqJFMqss","gmaps_v2","shoe_store","1687847039"
"ChIJT2LpMPg9rjsRYni1b6H1-2c","M.R.K. Footwear","12.975851058959961","77.55970764160156","0x3bae3df830e9624f:0x67fbf5a16fb57862","0","https://www.google.com/maps/place/?q=place_id:ChIJT2LpMPg9rjsRYni1b6H1-2c","gmaps_v2","shoe_store","1687847039"
"ChIJLfGPbw49rjsRkK7qMnzOQ7w","shabaj Alam Shop","13.02408218383789","77.54881286621094","0x3bae3d0e6f8ff12d:0xbc43ce7c32eaae90","0","https://www.google.com/maps/place/?q=place_id:ChIJLfGPbw49rjsRkK7qMnzOQ7w","gmaps_v2","shoe_store","1687847039"
"ChIJmT4_E549rjsRXPGZRYz1rxI","fashion choice","13.008600234985352","77.5438232421875","0x3bae3d9e133f3e99:0x12aff58c4599f15c","0","https://www.google.com/maps/place/?q=place_id:ChIJmT4_E549rjsRXPGZRYz1rxI","gmaps_v2","shoe_store","1687847039"
"ChIJd7OcOAevJzoRYj-36S3orwM","Soles and Shoes","12.9782075881958","77.5475845336914","0x3a27af07389cb377:0x3afe82de9b73f62","0","https://www.google.com/maps/place/?q=place_id:ChIJd7OcOAevJzoRYj-36S3orwM","gmaps_v2","shoe_store","1687847039"
"ChIJQc-Y2CMWrjsRnIlJHlE8vHY","Pool Masters - Swimming Pool Contractors | Pool Construction | Pool Builders In Bangalore","12.997337341308594","77.56804656982422","0x3bae1623d898cf41:0x76bc3c511e49899c","40","https://www.google.com/maps/place/?q=place_id:ChIJQc-Y2CMWrjsRnIlJHlE8vHY","gmaps_v2","shoe_store","1687847039"
"ChIJ8aU_SDEWrjsRxJZPFsBRalM","Rakhra The Sports House","13.006230354309082","77.57425689697266","0x3bae1631483fa5f1:0x536a51c0164f96c4","153","https://www.google.com/maps/place/?q=place_id:ChIJ8aU_SDEWrjsRxJZPFsBRalM","gmaps_v2","shoe_store","1687847039"
"ChIJ4_QdzJI9rjsRZJZvb7aMdJI","Chandrashekhar Water Service","13.019375801086426","77.54271697998047","0x3bae3d92cc1df4e3:0x92748cb66f6f9664","1","https://www.google.com/maps/place/?q=place_id:ChIJ4_QdzJI9rjsRZJZvb7aMdJI","gmaps_v2","shoe_store","1687847039"
"ChIJT5OlDvs9rjsRuoJADH8MnY8","Kabadi footwear","12.972628593444824","77.55294036865234","0x3bae3dfb0ea5934f:0x8f9d0c7f0c4082ba","5","https://www.google.com/maps/place/?q=place_id:ChIJT5OlDvs9rjsRuoJADH8MnY8","gmaps_v2","shoe_store","1687847039"
"ChIJrVGT9Iw9rjsRljVNTcAb43M","LIDKAR","12.989554405212402","77.55450439453125","0x3bae3d8cf49351ad:0x73e31bc04d4d3596","81","https://www.google.com/maps/place/?q=place_id:ChIJrVGT9Iw9rjsRljVNTcAb43M","gmaps_v2","shoe_store","1687847039"
"ChIJYyckPyI9rjsR1e_XAeWYQic","Asif Pasha S R A Bike Point","12.973714828491211","77.55030059814453","0x3bae3d223f242763:0x274298e501d7efd5","0","https://www.google.com/maps/place/?q=place_id:ChIJYyckPyI9rjsR1e_XAeWYQic","gmaps_v2","shoe_store","1687847039"
"ChIJ69se8ug9rjsRDlc9bCXXgMY","ASR marketing","12.977143287658691","77.54232025146484","0x3bae3de8f21edbeb:0xc680d7256c3d570e","171","https://www.google.com/maps/place/?q=place_id:ChIJ69se8ug9rjsRDlc9bCXXgMY","gmaps_v2","shoe_store","1687847039"
"ChIJcRuy0-c9rjsRvczgKG6O0m0","Olympia Sports And Fitness","12.975460052490234","77.5423583984375","0x3bae3de7d3b21b71:0x6dd28e6e28e0ccbd","444","https://www.google.com/maps/place/?q=place_id:ChIJcRuy0-c9rjsRvczgKG6O0m0","gmaps_v2","shoe_store","1687847039"
"ChIJExAzMaM9rjsRXdVZI_KKqoI","Babu Garage","12.998867988586426","77.53495788574219","0x3bae3da331331013:0x82aa8af22359d55d","13","https://www.google.com/maps/place/?q=place_id:ChIJExAzMaM9rjsRXdVZI_KKqoI","gmaps_v2","shoe_store","1687847039"
"ChIJZ9kYMwk9rjsRcHYrF0FQ0YU","sri mahalakshmi footwear","13.014909744262695","77.53134155273438","0x3bae3d093318d967:0x85d15041172b7670","2","https://www.google.com/maps/place/?q=place_id:ChIJZ9kYMwk9rjsRcHYrF0FQ0YU","gmaps_v2","shoe_store","1687847039"
"ChIJVVVVVSoWrjsRuj7xKf8b108","Rocia Shoes (Regal)","13.002827644348145","77.57042694091797","0x3bae162a55555555:0x4fd71bff29f13eba","4","https://www.google.com/maps/place/?q=place_id:ChIJVVVVVSoWrjsRuj7xKf8b108","gmaps_v2","shoe_store","1687847039"
"ChIJeXrIXlgXrjsR0nneDlfamd4","Vasanthi Footwear","12.990623474121094","77.56786346435547","0x3bae17585ec87a79:0xde99da570ede79d2","0","https://www.google.com/maps/place/?q=place_id:ChIJeXrIXlgXrjsR0nneDlfamd4","gmaps_v2","shoe_store","1687847039"
"ChIJi1pLy-g9rjsRt4dBDHTwxoc","Guru Cycles","12.995414733886719","77.53919219970703","0x3bae3de8cb4b5a8b:0x87c6f0740c4187b7","0","https://www.google.com/maps/place/?q=place_id:ChIJi1pLy-g9rjsRt4dBDHTwxoc","gmaps_v2","shoe_store","1687847039"
"ChIJsVcHlPY9rjsRCmbF45xNAHU","Winstar","12.981297492980957","77.55799865722656","0x3bae3df6940757b1:0x75004d9ce3c5660a","0","https://www.google.com/maps/place/?q=place_id:ChIJsVcHlPY9rjsRCmbF45xNAHU","gmaps_v2","shoe_store","1687847039"
"ChIJ0SM1rWE9rjsRWeGmqxHlLFA","Belt Place","13.029996871948242","77.55950164794922","0x3bae3d61ad3523d1:0x502ce511aba6e159","6","https://www.google.com/maps/place/?q=place_id:ChIJ0SM1rWE9rjsRWeGmqxHlLFA","gmaps_v2","shoe_store","1687847039"
"ChIJOabaHKA9rjsREXKx1v6ZOfU","Sree Durga Foot Wears","13.00899887084961","77.53887176513672","0x3bae3da01cdaa639:0xf53999fed6b17211","2","https://www.google.com/maps/place/?q=place_id:ChIJOabaHKA9rjsREXKx1v6ZOfU","gmaps_v2","shoe_store","1687847039"
"ChIJc2YdFZ8XrjsRVDj324twJ-8","Lokesh Shop","13.028051376342773","77.57316589355469","0x3bae179f151d6673:0xef27708bdbf73854","0","https://www.google.com/maps/place/?q=place_id:ChIJc2YdFZ8XrjsRVDj324twJ-8","gmaps_v2","shoe_store","1687847039"
"ChIJE-fKb9c9rjsRWa8QjC5jy8Y","Karnataka Hardware","13.001115798950195","77.53590393066406","0x3bae3dd76fcae713:0xc6cb632e8c10af59","2","https://www.google.com/maps/place/?q=place_id:ChIJE-fKb9c9rjsRWa8QjC5jy8Y","gmaps_v2","shoe_store","1687847039"
"ChIJUX7oMF49rjsRXfphKDFPHbQ","Sri Rangoli Footwear","13.034228324890137","77.5584945678711","0x3bae3d5e30e87e51:0xb41d4f312861fa5d","1","https://www.google.com/maps/place/?q=place_id:ChIJUX7oMF49rjsRXfphKDFPHbQ","gmaps_v2","shoe_store","1687847039"
"ChIJT0cwH9U9rjsR5jwr28d19Zs","Koushik Shop","13.024726867675781","77.54795837402344","0x3bae3dd51f30474f:0x9bf575c7db2b3ce6","0","https://www.google.com/maps/place/?q=place_id:ChIJT0cwH9U9rjsR5jwr28d19Zs","gmaps_v2","shoe_store","1687847039"
"ChIJF2u7H9M9rjsRAeToV5jzRYk","BK Hardware","12.989763259887695","77.54560089111328","0x3bae3dd31fbb6b17:0x8945f39857e8e401","0","https://www.google.com/maps/place/?q=place_id:ChIJF2u7H9M9rjsRAeToV5jzRYk","gmaps_v2","shoe_store","1687847039"
"ChIJQbTmugs9rjsRC8EvsLOBsxU","Maranna Shop","13.003230094909668","77.55329132080078","0x3bae3d0bbae6b441:0x15b381b3b02fc10b","0","https://www.google.com/maps/place/?q=place_id:ChIJQbTmugs9rjsRC8EvsLOBsxU","gmaps_v2","shoe_store","1687847039"
"ChIJscM6-Po9rjsR5On7V55wKSw","Suchithra Collections","12.974331855773926","77.55321502685547","0x3bae3dfaf83ac3b1:0x2c29709e57fbe9e4","0","https://www.google.com/maps/place/?q=place_id:ChIJscM6-Po9rjsR5On7V55wKSw","gmaps_v2","shoe_store","1687847039"
"ChIJsTYg-XI9rjsREeDTRwP5DAs","Shekar Enterprises","13.02197265625","77.54945373535156","0x3bae3d72f92036b1:0xb0cf90347d3e011","5","https://www.google.com/maps/place/?q=place_id:ChIJsTYg-XI9rjsREeDTRwP5DAs","gmaps_v2","shoe_store","1687847039"
"ChIJq9NEAMgXrjsRsFZI_Adj7Is","Be Fit - Cycle Zone","13.023117065429688","77.58473205566406","0x3bae17c80044d3ab:0x8bec6307fc4856b0","2","https://www.google.com/maps/place/?q=place_id:ChIJq9NEAMgXrjsRsFZI_Adj7Is","gmaps_v2","shoe_store","1687847039"
"ChIJZStIw009rjsRTYQ7t4f4xgQ","Rajshekar Shop","13.024200439453125","77.55052947998047","0x3bae3d4dc3482b65:0x4c6f887b73b844d","0","https://www.google.com/maps/place/?q=place_id:ChIJZStIw009rjsRTYQ7t4f4xgQ","gmaps_v2","shoe_store","1687847039"
"ChIJ95JiOYA9rjsRIKFT13rFHRQ","HB MOTORS","12.999834060668945","77.53034210205078","0x3bae3d80396292f7:0x141dc57ad753a120","11","https://www.google.com/maps/place/?q=place_id:ChIJ95JiOYA9rjsRIKFT13rFHRQ","gmaps_v2","shoe_store","1687847039"
"ChIJUfufEXA9rjsRKhbvs2t0Bzo","Shanti Traders","13.020269393920898","77.55001068115234","0x3bae3d70119ffb51:0x3a07746bb3ef162a","6","https://www.google.com/maps/place/?q=place_id:ChIJUfufEXA9rjsRKhbvs2t0Bzo","gmaps_v2","shoe_store","1687847039"
"ChIJh1-XTA49rjsRfERLkIROiAg","Sri Sai Ram Footwear","13.018799781799316","77.530517578125","0x3bae3d0e4c975f87:0x8884e84904b447c","0","https://www.google.com/maps/place/?q=place_id:ChIJh1-XTA49rjsRfERLkIROiAg","gmaps_v2","shoe_store","1687847039"
"ChIJsTrXTy4WrjsRXXx1AQcmqao","Proline India","12.991856575012207","77.57044219970703","0x3bae162e4fd73ab1:0xaaa9260701757c5d","3","https://www.google.com/maps/place/?q=place_id:ChIJsTrXTy4WrjsRXXx1AQcmqao","gmaps_v2","shoe_store","1687847039"
"ChIJ7cbyoPU9rjsRurs0f8hGLO0","Aquare","12.985224723815918","77.56029510498047","0x3bae3df5a0f2c6ed:0xed2c46c87f34bbba","1","https://www.google.com/maps/place/?q=place_id:ChIJ7cbyoPU9rjsRurs0f8hGLO0","gmaps_v2","shoe_store","1687847039"
"ChIJT17_9n0XrjsRv5pQjWgcv68","Pk Sports Studio","13.034260749816895","77.5682373046875","0x3bae177df6ff5e4f:0xafbf1c688d509abf","41","https://www.google.com/maps/place/?q=place_id:ChIJT17_9n0XrjsRv5pQjWgcv68","gmaps_v2","shoe_store","1687847039"
"ChIJn3U2Euk9rjsRh7W-sQC5rDA","Royal Footwear","12.97995662689209","77.54279327392578","0x3bae3de91236759f:0x30acb900b1beb587","0","https://www.google.com/maps/place/?q=place_id:ChIJn3U2Euk9rjsRh7W-sQC5rDA","gmaps_v2","shoe_store","1687847039"
"ChIJUZ5cbGs9rjsR3mnzC8F6wXo","Sri Mylar Stores","13.020244598388672","77.5555419921875","0x3bae3d6b6c5c9e51:0x7ac17ac10bf369de","3","https://www.google.com/maps/place/?q=place_id:ChIJUZ5cbGs9rjsR3mnzC8F6wXo","gmaps_v2","shoe_store","1687847039"
"ChIJmXMxj9c8rjsRnaygceM7wj8","Shoe Land","13.042799949645996","77.51405334472656","0x3bae3cd78f317399:0x3fc23be371a0ac9d","3","https://www.google.com/maps/place/?q=place_id:ChIJmXMxj9c8rjsRnaygceM7wj8","gmaps_v2","shoe_store","1687847039"
"ChIJI3ZCBQ8-rjsROkuwYmvCDvU","Samurai Exports Pvt Ltd","12.982601165771484","77.55702209472656","0x3bae3e0f05427623:0xf50ec26b62b04b3a","135","https://www.google.com/maps/place/?q=place_id:ChIJI3ZCBQ8-rjsROkuwYmvCDvU","gmaps_v2","shoe_store","1687847039"
"ChIJRfEI2DoWrjsRknzICVhGETE","Brand Factory Malleshwaram","12.99717903137207","77.57417297363281","0x3bae163ad808f145:0x3111465809c87c92","13102","https://www.google.com/maps/place/?q=place_id:ChIJRfEI2DoWrjsRknzICVhGETE","gmaps_v2","shoe_store","1687847039"
"ChIJX69_s4kXrjsRsg5Y4SvXiYs","D K Footware Dinesh","13.008898735046387","77.56314849853516","0x3bae1789b37faf5f:0x8b89d72be1580eb2","0","https://www.google.com/maps/place/?q=place_id:ChIJX69_s4kXrjsRsg5Y4SvXiYs","gmaps_v2","shoe_store","1687847039"
"ChIJcZvBtc0XrjsR0t4F5Abq2NU","Venkatesh Belts","12.999210357666016","77.57112121582031","0x3bae17cdb5c19b71:0xd5d8ea06e405ded2","0","https://www.google.com/maps/place/?q=place_id:ChIJcZvBtc0XrjsR0t4F5Abq2NU","gmaps_v2","shoe_store","1687847039"
"ChIJCfVkzGk9rjsR_TTDUwZmtx8","Sport & Nix Apparel's Pvt ltd","12.98117733001709","77.53266143798828","0x3bae3d69cc64f509:0x1fb7660653c334fd","24","https://www.google.com/maps/place/?q=place_id:ChIJCfVkzGk9rjsR_TTDUwZmtx8","gmaps_v2","shoe_store","1687847039"
"ChIJYSzTwdw9rjsRfVpIh8tkZSU","More International Sport","12.970564842224121","77.54339599609375","0x3bae3ddcc1d32c61:0x256564cb87485a7d","5","https://www.google.com/maps/place/?q=place_id:ChIJYSzTwdw9rjsRfVpIh8tkZSU","gmaps_v2","shoe_store","1687847039"
"ChIJgygzQCEWrjsRrMg34fSz9kE","Nagina - Canvas & School Shoes","12.992732048034668","77.56637573242188","0x3bae162140332883:0x41f6b3f4e137c8ac","1","https://www.google.com/maps/place/?q=place_id:ChIJgygzQCEWrjsRrMg34fSz9kE","gmaps_v2","shoe_store","1687847039"
"ChIJq6qq6pUVrjsRgA860FXf9X0","M City Shoes","12.997486114501953","77.55103302001953","0x3bae1595eaaaaaab:0x7df5df55d03a0f80","14","https://www.google.com/maps/place/?q=place_id:ChIJq6qq6pUVrjsRgA860FXf9X0","gmaps_v2","shoe_store","1687847039"
"ChIJgRtQ6WI9rjsRipCu-NGeHLo","pramod Kumar Shop","12.99830436706543","77.55113983154297","0x3bae3d62e9501b81:0xba1c9ed1f8ae908a","0","https://www.google.com/maps/place/?q=place_id:ChIJgRtQ6WI9rjsRipCu-NGeHLo","gmaps_v2","shoe_store","1687847039"
"ChIJtU05mC4WrjsR7pbuczOKFCE","Saraswathi Footware","13.004910469055176","77.56918334960938","0x3bae162e98394db5:0x21148a3373ee96ee","0","https://www.google.com/maps/place/?q=place_id:ChIJtU05mC4WrjsR7pbuczOKFCE","gmaps_v2","shoe_store","1687847039"
"ChIJ7RGgoPQ9rjsREsitL1eU-54","Sunitha Metal Contacts","12.989693641662598","77.55265045166016","0x3bae3df4a0a011ed:0x9efb94572fadc812","3","https://www.google.com/maps/place/?q=place_id:ChIJ7RGgoPQ9rjsREsitL1eU-54","gmaps_v2","supermarket","1687847039"
"ChIJP9yuwS8WrjsRG0FMUcXVerk","Mangal Department Stores","13.001704216003418","77.57220458984375","0x3bae162fc1aedc3f:0xb97ad5c5514c411b","5","https://www.google.com/maps/place/?q=place_id:ChIJP9yuwS8WrjsRG0FMUcXVerk","gmaps_v2","supermarket","1687847039"
"ChIJG5-0PFoXrjsRqaHlNZ66Pow","M G Colony Substation","12.97780704498291","77.56734466552734","0x3bae175a3cb49f1b:0x8c3eba9e35e5a1a9","0","https://www.google.com/maps/place/?q=place_id:ChIJG5-0PFoXrjsRqaHlNZ66Pow","gmaps_v2","supermarket","1687847039"
"ChIJTZi6BlI9rjsRE24GgQwN-g0","SREE VIJAYALAKSHMI AGENCIES","13.021390914916992","77.54815673828125","0x3bae3d5206ba984d:0xdfa0d0c81066e13","1","https://www.google.com/maps/place/?q=place_id:ChIJTZi6BlI9rjsRE24GgQwN-g0","gmaps_v2","supermarket","1687847039"
"ChIJa1Qumfo9rjsRKlJR2IA0xlo","HyperTec Bike Clinic.","12.976042747497559","77.55205535888672","0x3bae3dfa992e546b:0x5ac63480d851522a","5","https://www.google.com/maps/place/?q=place_id:ChIJa1Qumfo9rjsRKlJR2IA0xlo","gmaps_v2","supermarket","1687847039"
"ChIJoYuU0rg9rjsRcWYTLijY_bw","Pets Plazza","12.991918563842773","77.53556060791016","0x3bae3db8d2948ba1:0xbcfdd8282e136671","0","https://www.google.com/maps/place/?q=place_id:ChIJoYuU0rg9rjsRcWYTLijY_bw","gmaps_v2","supermarket","1687847039"
"ChIJNbZgZFQ9rjsR7lgYJYRe83M","Shree Kousthuba Traders","13.010353088378906","77.53333282470703","0x3bae3d546460b635:0x73f35e84251858ee","0","https://www.google.com/maps/place/?q=place_id:ChIJNbZgZFQ9rjsR7lgYJYRe83M","gmaps_v2","supermarket","1687847039"
"ChIJUx1_EOEXrjsR7GanFYbRTPc","Maha Bazaar/ಮಹಾ ಬಜಾರ್","13.037083625793457","77.565673828125","0x3bae17e1107f1d53:0xf74cd18615a766ec","2177","https://www.google.com/maps/place/?q=place_id:ChIJUx1_EOEXrjsR7GanFYbRTPc","gmaps_v2","supermarket","1699615207"
"ChIJx2L7Fx4WrjsRohN2vjWYGrM","Golden Villa Boys Pg GENTS","12.984817504882812","77.562744140625","0x3bae161e17fb62c7:0xb31a9835be7613a2","91","https://www.google.com/maps/place/?q=place_id:ChIJx2L7Fx4WrjsRohN2vjWYGrM","gmaps_v2","supermarket","1687847039"
"ChIJ08jHvY89rjsR6seTuHA30_4","Amma Super Market","12.997520446777344","77.55235290527344","0x3bae3d8fbdc7c8d3:0xfed33770b893c7ea","1","https://www.google.com/maps/place/?q=place_id:ChIJ08jHvY89rjsR6seTuHA30_4","gmaps_v2","supermarket","1687847039"
"ChIJtSRPa3Q9rjsR085muDdrb5E","Padmaja Traders","13.01445484161377","77.54327392578125","0x3bae3d746b4f24b5:0x916f6b37b866ced3","0","https://www.google.com/maps/place/?q=place_id:ChIJtSRPa3Q9rjsR085muDdrb5E","gmaps_v2","supermarket","1699615207"
"ChIJydMPQlk9rjsRFtu81pu8Pg0","National Motors","12.972572326660156","77.54759216308594","0x3bae3d59420fd3c9:0xd3ebc9bd6bcdb16","0","https://www.google.com/maps/place/?q=place_id:ChIJydMPQlk9rjsRFtu81pu8Pg0","gmaps_v2","shoe_store","1687847039"
"ChIJpWtnlnw9rjsR65zybuDgADs","My Sumathi Distributors","13.020342826843262","77.55719757080078","0x3bae3d7c96676ba5:0x3b00e0e06ef29ceb","8","https://www.google.com/maps/place/?q=place_id:ChIJpWtnlnw9rjsR65zybuDgADs","gmaps_v2","shoe_store","1687847039"
"ChIJAScJzMAXrjsRCZGQEji4BmQ","Ramesh Rshop","12.988826751708984","77.57424926757812","0x3bae17c0cc092701:0x6406b83812909109","0","https://www.google.com/maps/place/?q=place_id:ChIJAScJzMAXrjsRCZGQEji4BmQ","gmaps_v2","shoe_store","1687847039"
"ChIJoQVeLIg9rjsRvqVqSiU_g5o","Big S Leathers","12.99687385559082","77.56149291992188","0x3bae3d882c5e05a1:0x9a833f254a6aa5be","0","https://www.google.com/maps/place/?q=place_id:ChIJoQVeLIg9rjsRvqVqSiU_g5o","gmaps_v2","shoe_store","1687847039"
"ChIJB41YD9E8rjsR5g6YuxpIY7Q","New City Foot Wear","13.042905807495117","77.51315307617188","0x3bae3cd10f588d07:0xb463481abb980ee6","4","https://www.google.com/maps/place/?q=place_id:ChIJB41YD9E8rjsR5g6YuxpIY7Q","gmaps_v2","shoe_store","1687847039"
"ChIJIximUYk9rjsRsbjhhmGGu6M","Ugam Agencies","12.994140625","77.55670166015625","0x3bae3d8951a61823:0xa3bb866186e1b8b1","5","https://www.google.com/maps/place/?q=place_id:ChIJIximUYk9rjsRsbjhhmGGu6M","gmaps_v2","shoe_store","1687847039"
"ChIJS-smLNwXrjsRxm7rOpFljf8","AKSHAYA MARKETING","12.986595153808594","77.56295013427734","0x3bae17dc2c26eb4b:0xff8d65913aeb6ec6","5","https://www.google.com/maps/place/?q=place_id:ChIJS-smLNwXrjsRxm7rOpFljf8","gmaps_v2","shoe_store","1687847039"
"ChIJvZSeOAk9rjsRFBF1WGyaiCY","Durga Footwear","13.014059066772461","77.53182983398438","0x3bae3d09389e94bd:0x26889a6c58751114","0","https://www.google.com/maps/place/?q=place_id:ChIJvZSeOAk9rjsRFBF1WGyaiCY","gmaps_v2","shoe_store","1687847039"
"ChIJlS1sZCMWrjsRr_DExX_306k","Foot Care","12.9939603805542","77.571533203125","0x3bae1623646c2d95:0xa9d3f77fc5c4f0af","10","https://www.google.com/maps/place/?q=place_id:ChIJlS1sZCMWrjsRr_DExX_306k","gmaps_v2","shoe_store","1687847039"
"ChIJjxE9_fE9rjsR7JQ1NFIAvC8","Karnataka fashions","13.005256652832031","77.52808380126953","0x3bae3df1fd3d118f:0x2fbc0052343594ec","0","https://www.google.com/maps/place/?q=place_id:ChIJjxE9_fE9rjsR7JQ1NFIAvC8","gmaps_v2","shoe_store","1687847039"
"ChIJe1LxWYg9rjsRZnxAM5kMjsQ","New V.K. Experts","12.997268676757812","77.56004333496094","0x3bae3d8859f1527b:0xc48e0c9933407c66","2","https://www.google.com/maps/place/?q=place_id:ChIJe1LxWYg9rjsRZnxAM5kMjsQ","gmaps_v2","shoe_store","1687847039"
"ChIJk5AwOyM9rjsRYpTHQef1ZdA","S.S.Footwear","13.035298347473145","77.5265884399414","0x3bae3d233b309093:0xd065f5e741c79462","0","https://www.google.com/maps/place/?q=place_id:ChIJk5AwOyM9rjsRYpTHQef1ZdA","gmaps_v2","shoe_store","1687847039"
